NumeroIdentificacion,NombrePrestador,NaturalezaJuridica,ESE,DepartamentoPrestador,MunicipioCode,MunicipioPrestador,CantMunicipios,CantSedes,ACTIVOS,RankActivos,PASIVOS,PATRIMONIO,INGRESOS,RankIngresos,GASTOS,COSTOS,UTILIDADES,PERIODO,MargenNeto%
901443901,IN HOUSE SERVICES I.H.S. SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,82066994,5277,41986789,40080205,261738367,4969,231658162,0,30080205,2023,"11,49"
900401358,"""CEFERTIL"" CENTRO DE FERTILIDAD Y ENDOCRINOLOGÍA REPRODUCTIVA S.A.S",Privada,NO,CALDAS,17001,MANIZALES,1,1,91814177,5230,13738864,78075313,261382047,4970,90163458,177268504,-6049915,2023,"-2,31"
900102600,ESPECIALISTAS EN SALUD OCUPACIONAL GENESLAB LTDA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,254807489,4704,160733402,94074087,260675250,4971,257737068,0,2938182,2023,"1,13"
890116972,LABORATORIO CLINICO ANA-MED LTDA,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,166749190,4953,363627325,-196878135,260655350,4972,186523814,210677959,-136546423,2023,"-52,39"
900519191,CLINICAS DENTISA SAS - C.DENTISA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,123249475,5095,31816240,91433235,260616390,4973,89900622,135848296,34867472,2023,"13,38"
900532240,RETINOPTICAL SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,5,228335959,4779,42605796,185730163,260360628,4974,123448974,111962100,24949554,2023,"9,58"
900560073,CENTRO DE ATENCION PULMONAR RESPIREMOS S.A.S /CAP RESPIREMOS S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,193023589,4862,19676604,173346985,260265168,4975,185822728,8492338,65950102,2023,"25,34"
901345184,IPS CONSULTORIOS ANGEL SAS,Privada,NO,RISARALDA,66400,LA VIRGINIA,2,2,212374026,4817,400000,211974026,259723000,4976,218995545,16687944,24039511,2023,"9,26"
900130936,SALUD TERAPIA DEL PUTUMAYO E.U,Privada,NO,PUTUMAYO,86001,MOCOA,1,1,419071631,4293,8260000,410811631,259695036,4977,118293056,67839693,73562287,2023,"28,33"
900361974,IPS LABORATORIO CLINICO SHAMALAB S.A.S.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,937882526,3517,672631472,265251054,259637062,4978,208023901,71108443,-19495282,2023,"-7,51"
901190836,ALIVIO Y SEDACIÓN S.A.S,Privada,NO,RISARALDA,66001,PEREIRA,1,1,167776712,4949,46935533,120841179,257945706,4979,125565824,122316708,10063174,2023,"3,9"
901582591,ADS DIAGNOSTICO S.A.S,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,380823948,4378,407402166,-26578218,257877279,4980,211606978,26166519,20103782,2023,"7,8"
900435050,FISIOVAL SALUD CENTRO DE TERAPIAS INTEGRALES S.A.S,Privada,NO,VALLE DEL CAUCA,76520,PALMIRA,1,1,105060126,5167,10949263,94110863,257566060,4981,249683020,127532040,-119649000,2023,"-46,45"
900111405,M & M DIAGNOSTICO S.A.S,Privada,NO,SANTANDER,68081,BARRANCABERMEJA,1,1,207172476,4831,191317147,15855329,257431319,4982,189278681,126988210,-58835572,2023,"-22,85"
801002920,UNIDAD CARDIOLOGICA CENTRAL DEL QUINDIO LTDA,Privada,NO,QUINDÍO,63001,ARMENIA,1,1,305180795,4573,0,305180795,256402472,4983,139269236,111116528,6016708,2023,"2,35"
800173964,CENTRO MEDICO DAGUA,Privada,NO,VALLE DEL CAUCA,76233,DAGUA,1,1,410403824,4315,54567688,355836136,255436849,4984,103298228,145412485,6726136,2023,"2,63"
900471075,CIRUJANOS DE MANO Y MICROCIRUGIA ASOCIADOS SAS,Privada,NO,SANTANDER,68276,FLORIDABLANCA,1,1,165413731,4960,56282801,109130930,255425051,4985,40081564,202968000,12375487,2023,"4,85"
901166234,LAB DEL LLANO SAS,Privada,NO,META,50001,VILLAVICENCIO,1,1,217997325,4800,19799299,198198026,255290521,4986,219229362,27151303,8909856,2023,"3,49"
891409138,FUNDACION DE REHABILITACION DE CIEGOS SAN MARTÌN DE PORRES,Privada,NO,RISARALDA,66001,PEREIRA,1,1,1576320124,2989,111418797,1464901327,255074574,4987,204819062,83863281,-33607769,2023,"-13,18"
817003229,CENTRO DE AUDICION Y LENGUAJE LIMITADA,Privada,NO,CAUCA,19001,POPAYÁN,1,1,190000000,4874,11786000,178214000,254667000,4988,64201000,152800000,37666000,2023,"14,79"
901195337,BIODENT SALUD SAS,Privada,NO,CUNDINAMARCA,25126,CAJICÁ,1,1,108610635,5153,38518853,70091782,254057550,4989,182721907,78931320,-7595677,2023,"-2,99"
901019681,MEDICAL ENERGY SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,273328502,4652,221406246,51922256,253961934,4990,176773379,65994356,11194199,2023,"4,41"
901665845,ORAL LINE SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,119034326,5112,23975574,95058752,252922265,4991,198150858,121586255,-66814848,2023,"-26,42"
901133059,SERVICIOS AMBULATORIOS ESPECIALIZADOS DE NEONATOLOGIA Y PEDIATRIA S.A.S,Privada,NO,HUILA,41001,NEIVA,1,1,313327884,4555,23834043,289493841,252284154,4992,105592858,128038977,18652319,2023,"7,39"
812003920,CIRUPLAST SAS,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,1,4183652887,1979,2877711297,1305941590,252252200,4993,130063862,117736309,4452029,2023,"1,76"
901508045,INSTITUTO DEL CORAZON IPS SAS,Privada,NO,HUILA,41001,NEIVA,1,1,206124406,4834,110445218,95679188,251866366,4994,157169526,13428677,81268163,2023,"32,27"
901040455,ODONTO AVANZADA IPS S.A.S,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,115622519,5125,66120238,49502281,251498035,4995,164486413,76220427,10791195,2023,"4,29"
901053684,SERVICIO MEDICO EMPRESARIAL S.A.S NUEVO SERME S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,106386249,5162,45193991,61192258,251413278,4996,114420528,126726840,10265910,2023,"4,08"
900748805,ODONTOLOGÍA ESPECIALIZADA DR ANIBAL NOGUERA,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,131318768,5067,1500000,129818768,251411894,4997,106160000,112500000,32751894,2023,"13,03"
900744644,PROLATIR SAS,Privada,NO,HUILA,41001,NEIVA,1,2,149602462,5006,11927483,137674979,251059749,4998,58373313,147463466,45222970,2023,"18,01"
809006488,UNIDAD DE ENDOSCOPIA CLINICA LTDA.,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,621005975,3934,30910620,590095355,249581100,4999,167174281,9834505,72572314,2023,"29,08"
901368944,LABORATORIO CLINICO RAMAZZINI S.A.S,Privada,NO,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,1,1,50446099,5389,20873806,29572293,249419853,5000,34977279,180817509,33625065,2023,"13,48"
812006884,SAN SIMON INSTITUCION PRESTADORA DE SALUD LTDA,Privada,NO,CÓRDOBA,23670,SAN ANDRÉS SOTAVENTO,2,2,261909036,4680,68896051,193012985,249257390,5001,29621228,224673000,-5036838,2023,"-2,02"
805013255,OIR AUDIOLOGIA E.U,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,372354873,4405,79632117,292722756,249046816,5002,193799511,51919762,3327543,2023,"1,34"
900552422,CLINICA ODONTOLOGICA TU SONRISA PERFECTA S.A.S,Privada,NO,META,50001,VILLAVICENCIO,1,1,81575261,5280,62308152,19267109,248035403,5003,94293985,162248409,-8506991,2023,"-3,43"
900396466,MENTES PENSANTES COLOMBIA SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,25136817,5474,44998715,-19861898,247836647,5004,160036554,76760000,11040093,2023,"4,45"
900304898,URPECV S.A.S.,Privada,NO,QUINDÍO,63001,ARMENIA,1,1,509351522,4108,47957998,461393524,247122339,5005,224471118,0,22651221,2023,"9,17"
800234029,CENTRO OPTICO ALEMAN LTDA,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,164707591,4962,124814991,39892600,245923530,5006,108874815,129252537,7796178,2023,"3,17"
832001378,UNIDAD MEDICA DE PACHO SAS,Privada,NO,CUNDINAMARCA,25513,PACHO,1,1,80467680,5285,75230341,5237339,244605000,5007,71225538,173333600,45862,2023,"0,02"
900117817,ODONTOCLASS I.P.S. E.U.,Privada,NO,CESAR,20060,BOSCONIA,1,1,139806188,5039,10086162,129720026,243021300,5008,184198914,33499818,25322568,2023,"10,42"
901355357,CARLOS ALBERTO BUENO LEMOS/ODONTOLABX SAS,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,368446111,4413,296859274,71586837,242644880,5009,212856631,11091698,18696551,2023,"7,71"
901330849,SERVITAL IPS 24/7 S.A.S,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,149402934,5007,102269480,47133454,241796837,5010,225967179,2191835,13637823,2023,"5,64"
800246015,DIAGNOSTICO MEDICO Y RADIOLOGICO DIMER S.A.,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,2645883315,2454,302241364,2343641951,240704075,5011,297996108,0,-57292033,2023,"-23,8"
900555210,CLINICA ENDOART E.U.,Privada,NO,CASANARE,85001,YOPAL,1,1,314376501,4551,209939521,104436980,240392032,5012,176477936,53178866,10735230,2023,"4,47"
900561703,FONSALUD CARIBE CENTRO MEDICO DE DIAGNOSTICO S.A.S,Privada,NO,ATLÁNTICO,08634,SABANAGRANDE,1,1,741870256,3756,17601206,724269050,239644678,5013,234639349,0,5005329,2023,"2,09"
901231385,SEM SERVICIO DE EMERGENCIAS MEDICAS AMBULANCIAS IPS S.A.S,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,101312239,5183,39403922,61908317,239592771,5014,225572888,7908159,6111724,2023,"2,55"
805001267,FUNDACION HOSPITALITO INFANTIL NIÑO DIOS,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,330264934,4504,30148378,300116556,238157751,5015,182815550,15049288,40292913,2023,"16,92"
900374745,DENTAL BANK DE COLOMBIA SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,171082129,4937,9843709,161238420,237280975,5016,109613270,123154984,4512721,2023,"1,9"
900030524,MEDEXIS S.A.S,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,312684025,4556,8628100,304055925,237258000,5017,83195000,111389000,42674000,2023,"17,99"
901430729,DIANA VILLALBA CENTRO OFTALMOLÓGICO S.A.S,Privada,NO,CALDAS,17001,MANIZALES,1,1,255599012,4700,0,255599012,237132438,5018,40492608,59164543,137475287,2023,"57,97"
830510005,FUNDACION CAMINANDO HACIA LA LUZ,Privada,NO,CUNDINAMARCA,25290,FUSAGASUGÁ,1,1,34373570,5450,2472555,31901015,236673441,5019,230000813,0,6672628,2023,"2,82"
900625692,CENTRO INTEGRADO DE ORTOPEDIA Y TRAUMATOLOGIA S.A.S,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,611820319,3946,581338660,30481659,236578759,5020,103238616,126917000,6423143,2023,"2,72"
901613601,MEDICINA CORPORATIVA IPS SAS,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,291828087,4600,274817424,17010663,236513334,5021,118510683,110991988,7010663,2023,"2,96"
900190640,SERVILAB SERVICIOS INTEGRALES DE LABORATORIO S.A.S.,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,2,3,10935490,5515,9377600,1557890,236503964,5022,116201437,135482788,-15180261,2023,"-6,42"
900796040,LABORATORIO CLINICO WINLAB,Privada,NO,BOYACÁ,15759,SOGAMOSO,1,1,391494630,4355,74934604,316560026,236154400,5023,147208842,91725163,-2779605,2023,"-1,18"
800241327,J Y A GOMEZ GUTIERREZ Y CIA LTDA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,22867330,5482,642055,22225275,236063106,5024,196906312,176899317,-137742523,2023,"-58,35"
901253212,MEDICANN SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,225604151,4785,601859085,-376254934,236038190,5025,426632049,111645813,-302239672,2023,"-128,05"
901382762,CENTRO NEUROLOGICO DEL CARIBE S.A.S,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,261081441,4683,207574374,53507067,235724099,5026,117596031,88425876,29702192,2023,"12,6"
901496661,CENASIP S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,884702774,3562,781397118,103305656,235625498,5027,46494479,185825363,3305656,2023,"1,4"
900747561,SYMED SALUD IPS Y/O GEMESOC S.A.S.,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,146291510,5015,96331352,49960158,235552878,5028,198336923,28170536,9045419,2023,"3,84"
900329758,UNIDAD ODONTOLOGICA ESPECIALIZADA Y DE URGENCIAS SAS,Privada,NO,TOLIMA,73349,HONDA,1,2,86673080,5254,52550600,34122480,235458000,5029,191972217,35937783,7548000,2023,"3,21"
901368172,MEDICDIAGNOSTICO I.PS. S.A.S,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,46825680,5404,63705106,-16879426,235281740,5030,65732881,89630105,79918754,2023,"33,97"
900221436,MAXILODENT S.A.S,Privada,NO,CESAR,20001,VALLEDUPAR,1,1,196053000,4857,171776000,24277000,234512000,5031,240106000,39891000,-45485000,2023,"-19,4"
900748069,EMOTION FIT CENTER SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,145140898,5019,7784829,137356069,234442610,5032,222435820,13952890,-1946100,2023,"-0,83"
900528209,SALUD HOUSE SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,824399965,3628,469598209,354801756,233789572,5033,193774935,139530230,-99515593,2023,"-42,57"
900220078,CENTRO ODONTOLOGICO Y PEDIATRICO SANTE S.A.S.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,125883728,5085,34784924,91098804,233507980,5034,216288127,0,17219853,2023,"7,37"
820003409,CLINISONRIA - CLÍNICAS ODONTOLÓGICAS E.U,Privada,NO,BOYACÁ,15001,TUNJA,2,2,52954397,5379,15001319,37953078,232853706,5035,98907313,132693466,1252927,2023,"0,54"
901112248,MEDINTEGRAL DEL CESAR IPS,Privada,NO,CESAR,20001,VALLEDUPAR,1,1,189666933,4875,97304821,92362112,232789640,5036,122708913,94651242,15429485,2023,"6,63"
900704277,RED MÉDICA ESPECIALIZADA S.A.S,Privada,NO,VALLE DEL CAUCA,76520,PALMIRA,1,1,80017191,5289,7039319,72977872,232640000,5037,57323474,170474906,4841620,2023,"2,08"
901657852,MEDISUR DEL SUROESTE S.A.S.,Privada,NO,ANTIOQUIA,05034,ANDES,1,1,11508072,5512,76643900,-65135828,232537700,5038,188564628,119108900,-75135828,2023,"-32,31"
900229420,CORPORACION SIGUE MIS HUELLAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,25362611,5472,5795400,19567211,232018800,5039,230638575,0,1380225,2023,"0,59"
901003736,NUEVO PACTO INTEGRAL S.A.S,Privada,NO,VALLE DEL CAUCA,76233,DAGUA,1,1,124216001,5090,97057349,27158652,231500000,5040,183544122,35148100,12807778,2023,"5,53"
901514173,M.R.AMBULANCIAS SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,375257801,4397,275024847,100232954,231388000,5041,202552814,0,28835186,2023,"12,46"
900392077,CONESPECIALISTAS IPS SAS,Privada,NO,ANTIOQUIA,05154,CAUCASIA,1,1,116419391,5123,13932078,102487313,230170559,5042,124543557,103360801,2266201,2023,"0,98"
900774971,CREARDENT ODONTOLOGIA ESPECIALIZADA IPS SAS,Privada,NO,HUILA,41551,PITALITO,1,1,77076311,5298,32677481,44398830,229746547,5043,126836794,96740925,6168828,2023,"2,69"
900608214,S.E.R SERVICIOS DE ESPECIALISTAS EN REHABILITACIÒN S.A.S,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,164517544,4963,75489678,89027866,229551727,5044,182835587,14120488,32595652,2023,"14,2"
901375725,INSTITUTO COLOMBIANO DE OZONOTERAPIA S.A.S.,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,135463997,5052,142759995,-7295998,228440440,5045,225655211,0,2785229,2023,"1,22"
901340368,IPS KIBA SAS,Privada,NO,SANTANDER,68081,BARRANCABERMEJA,1,1,154834560,4991,649043965,-494209405,228371109,5046,197701349,190654022,-159984262,2023,"-70,05"
832010784,FISIOSALUD ZIPAQUIRA LTDA.,Privada,NO,CUNDINAMARCA,25899,ZIPAQUIRÁ,1,1,112027170,5140,18797574,93229596,228238878,5047,137691862,84991317,5555699,2023,"2,43"
900501859,HEALTH CARE CIRUGIA PLASTICA S.A.S,Privada,NO,CASANARE,85001,YOPAL,1,1,58190029,5362,18750873,39439156,226378555,5048,208247532,12738142,5392881,2023,"2,38"
901110967,HEALTIX HOME SAS,Privada,NO,ANTIOQUIA,05440,MARINILLA,1,1,2254599792,2629,950689535,1303910257,226023360,5049,519054507,201340288,-494371435,2023,"-218,73"
901311745,VISION ORAL DIGITAL S.A.S,Privada,NO,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,1,1,515033613,4099,1559881,513473732,225080059,5050,101349729,21377305,102353025,2023,"45,47"
900537450,ECCO S.A.S.,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,90901368,5234,45428752,45472616,224836753,5051,191102203,25269773,8464777,2023,"3,76"
901273880,CENTRO DE VISUALIZACION ORAL CVO S.A.S,Privada,NO,ANTIOQUIA,05045,APARTADÓ,1,1,477291045,4164,445504770,31786275,224183106,5052,169424856,41810774,12947476,2023,"5,78"
900079536,ESENCIAL DENT S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,187881244,4881,29823048,158058196,223853308,5053,234457823,23635879,-34240394,2023,"-15,3"
900872536,CLINICA DERMATOLOGICA DR ALVARO CORDOBA MUÑOZ,Privada,NO,CESAR,20001,VALLEDUPAR,1,1,160586182,4974,17510800,143075382,223684491,5054,160223338,2600006,60861147,2023,"27,21"
900264294,CLINICA COLMENA S.A.S,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,178020509,4912,19307546,158712963,223569750,5055,118774059,83876599,20919092,2023,"9,36"
900291167,REHABILITAR CENTRO DE REHABILITACION INTEGRAL LABOYANO I.P.S. S.A.S.,Privada,NO,HUILA,41551,PITALITO,1,1,297715695,4585,0,297715695,223360120,5056,79899135,74537776,68923209,2023,"30,86"
900195584,MEDICOS PATOLOGOS S.A.S - MEDIPAT S.A.S,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,342159914,4474,25925269,316234645,223279091,5057,201026290,0,22252801,2023,"9,97"
900291155,CLINICA DE FRACTURAS CAUCA SAS,Privada,NO,CAUCA,19001,POPAYÁN,1,1,136400293,5049,198000,136202293,223227307,5058,175261935,2435000,45530372,2023,"20,4"
900354168,3 D IMAGEN DIGITAL SAS,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,560986546,4027,422453799,138532747,223135708,5059,94671762,84249571,44214375,2023,"19,82"
900816937,OPTICA FULL VISION GRUP II S.A.S,Privada,NO,SUCRE,70001,SINCELEJO,1,1,145298668,5018,62394996,82903672,222853800,5060,62385549,155079531,5388720,2023,"2,42"
901069806,SOEM SALUD IPS SAS,Privada,NO,META,50006,ACACÍAS,1,1,204871728,4837,99802358,105069370,222675093,5061,203554348,0,19120745,2023,"8,59"
900423171,"BIENESTAR CLINICAS LASER DE MEDICINA ALEMANA, DISMETABOLISMO Y DOLOR S.A.S.",Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,64971847,5336,17200787,47771060,221553561,5062,181613342,39346146,594073,2023,"0,27"
900436239,INVERSIONES MORA CORAL S.A.S,Privada,NO,VALLE DEL CAUCA,76001,CALI,2,2,84511445,5262,10987533,73523912,221546008,5063,175394963,25695819,20455226,2023,"9,23"
890117577,LABORATORIO DE ANALISIS BIOCLINICO S.A.S.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,2,92582805,5225,37979153,54603652,221405056,5064,204385636,15811932,1207488,2023,"0,55"
901398836,SALUDAP S.A.S SIGLA SALUDAP,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,109897308,5147,208000,109689308,220892000,5065,86848680,64354012,69689308,2023,"31,55"
900647132,UNIDAD INTEGRAL DE SALUD OCUPACIONAL,Privada,NO,MAGDALENA,47555,PLATO,1,1,43526477,5420,6551188,36975289,220372050,5066,168706963,42596824,9068263,2023,"4,11"
890480382,FUNDACION MADRE HERLINDA MOISES - CENTRO MEDICO MONSEÑOR RUBEN ISAZA RESTREPO,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,35180123,5447,2699723,32480400,219551038,5067,122495848,105833000,-8777810,2023,-4
900223088,OPTIRED SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,237631080,4753,106016679,131614401,219254850,5068,161270867,119663016,-61679033,2023,"-28,13"
900349678,SANACLUB DOCTOR KLAUSS SOCIEDAD POR ACCIONES SIMPLIFICADA,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,114223617,5131,49371752,64851865,216840767,5069,199558362,28889562,-11607157,2023,"-5,35"
901059425,PROSYSO IPS SAS,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,187328237,4884,36885761,150442476,215617270,5070,91992735,56461745,67162790,2023,"31,15"
900204126,SANCHEZ & BUITRAGO SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,2,92706291,5224,652563981,-559857690,215331000,5071,247349448,78548860,-110567308,2023,"-51,35"
901263145,MAXISALUD CALARCÁ IPS S.A.S.,Privada,NO,QUINDÍO,63130,CALARCA,1,1,216678079,4803,80550998,136127081,215266366,5072,129552062,67417278,18297026,2023,"8,5"
830089444,FISIOTERPIA AVANZADA S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,204513640,4838,18586159,185927481,213793736,5073,148065118,68811771,-3083153,2023,"-1,44"
900334726,CENTRO ODONTOLOGICO NUEVO AMANECER DEL PACIFICO SAS,Privada,NO,VALLE DEL CAUCA,76109,BUENAVENTURA,1,1,41202414,5430,13144695,28057719,213326895,5074,192397346,14456301,6473248,2023,"3,03"
901477428,TRANSFORMANDO LA SALUD IPS INCLUYENTE SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,29843153,5462,29864425,-21272,212904426,5075,201055745,67789502,-55940821,2023,"-26,28"
900805931,UNIDAD CARDIOLOGICA MORALES DAZA S.A.S,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,386617904,4367,210555240,176062664,212785542,5076,92190292,89942150,30653100,2023,"14,41"
900727551,CLINICA ODONTOLOGICA ORALDENT WHITE SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,76272876,5299,5309769,70963107,212723883,5077,151785274,43920698,17017911,2023,8
901433303,IPS D-LIFE CLINICA SURCOLOMBIANA DE EJERCICIO Y ACTIVIDAD FISICA PARA LA SALUD SAS,Privada,NO,HUILA,41001,NEIVA,1,1,162189545,4970,174547491,-12357946,212487697,5078,85785151,125453828,1248718,2023,"0,59"
900106866,ODONTOIMAGENES DE LA SABANA S.A.S,Privada,NO,SUCRE,70001,SINCELEJO,1,1,249741925,4720,1547000,248194925,212306000,5079,114865000,84923000,12518000,2023,"5,9"
901485101,CENTRO DE SERVICIOS MÉDICOS ESPECIALIZADOS DE BOYACÁ IPS SAS,Privada,NO,BOYACÁ,15001,TUNJA,1,1,677415855,3845,646174893,31240962,211887619,5080,184558430,77744930,-50415741,2023,"-23,79"
900368125,UROCENTRO CENTRO UROLOGICO JAVERIANO SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,935365000,3518,372283000,563082000,211834016,5081,144306836,0,67527180,2023,"31,88"
901391378,UNIDAD INTEGRAL DE LA MUJER MME S.A.S.,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,94717553,5211,18882572,75834981,211384713,5082,120863544,45441750,45079419,2023,"21,33"
901579174,ECONATAL SAS BIC,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,234156662,4761,77613384,156543278,211284045,5083,73551721,101189046,36543278,2023,"17,3"
806010200,GENTE FELIZ LTDA,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,102579124,5175,11682167,90896957,210571000,5084,127777280,63171300,19622420,2023,"9,32"
900247268,CENTRO DIAGNOSTICO URIBE E.U,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,15741821,5505,1,15741820,209282000,5085,130684236,64855944,13741820,2023,"6,57"
900583166,DENTY EXPRESS CLINICAS ODONTOLOGICAS SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,62206201,5347,24531128,37675073,209008600,5086,157636112,57783860,-6411372,2023,"-3,07"
901523868,MOVID IPS S.A.S,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,5174495000,1762,6302293179,-1127798179,208497851,5087,470130382,382392478,-644025009,2023,"-308,89"
901354118,PROVIDSALUD IPS SAS,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,86620101,5255,56378353,30241748,208305054,5088,107819327,91248548,9237179,2023,"4,43"
900160146,FOMACI EU,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,173578058,4924,17502162,156075896,208280204,5089,203829736,0,4450468,2023,"2,14"
900396338,LABORATORIO CLINICO GUESLAB IPS SAS,Privada,NO,CÓRDOBA,23162,CERETÉ,1,1,81588483,5279,24245487,57342996,208025454,5090,103866488,81250300,22908666,2023,"11,01"
901214786,INSSOMEDIC OCUPACIONAL S.A.S.,Privada,NO,CUNDINAMARCA,25175,CHÍA,1,1,138639007,5042,85948008,52690999,207720038,5091,121668756,81433186,4618096,2023,"2,22"
900763869,IPS PROACTIVA ENFASIS EN PATOLOGIAS CRONICAS SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,52297380,5381,36070077,16227303,207223791,5092,127357465,95450288,-15583962,2023,"-7,52"
900570151,CONSULTORIO BIOLOGICO MANDALAY SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,16908366,5502,11343065,5565301,207065675,5093,188929394,9693636,8442645,2023,"4,08"
900928637,BIENTTI SAS,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,112084708,5139,78094179,33990529,206667977,5094,189753411,129722340,-112807774,2023,"-54,58"
900118547,OPTICA COSOCIAL S.A.S,Privada,NO,SANTANDER,68081,BARRANCABERMEJA,1,1,99460263,5192,39055191,60405072,206334885,5095,96089669,97811500,12433716,2023,"6,03"
901366679,EXPERIENCIA KINES SAS,Privada,NO,CAUCA,19001,POPAYÁN,1,1,132117192,5065,7788367,124328825,206299190,5096,56153723,157654456,-7508989,2023,"-3,64"
900454815,ENFERMEROS EN CASA 24 HORAS,Privada,NO,CÓRDOBA,23466,MONTELÍBANO,3,3,831934353,3620,561994383,269939970,205697645,5097,169376400,33478399,2842846,2023,"1,38"
900513381,CONSULTORIO MEDICO ESPECIALIZADO INES TABORDA DIAZ IPS,Privada,NO,BOLÍVAR,13430,MAGANGUÉ,1,1,580719514,3998,338362798,242356716,204557858,5098,93215665,101203997,10138196,2023,"4,96"
900360970,IPS ESPAÑA ORTIZ LIMITADA,Privada,NO,PUTUMAYO,86749,SIBUNDOY,1,1,109329950,5149,4673879,104656071,204525464,5099,64373584,140113223,38657,2023,"0,02"
819005867,UNIDAD MEDICA ARIGUANI Y EL MAGDALENA,Privada,NO,MAGDALENA,47058,ARIGUANÍ,1,2,205701000,4835,5866000,199835000,203897000,5100,92930000,67816000,43151000,2023,"21,16"
